loan_id,original_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,origination_month,term_months
LOAN_00001316,626713,0.06869081342090336,<620,>100%,43-50%,TX,Purchase,Primary,SFR,Servicer_B,2022-02,360
LOAN_00001317,203950,0.05516343301977991,660-699,60-70%,30-36%,IN,Purchase,Investment,SFR,Servicer_A,2021-10,360
LOAN_00001318,500781,0.04395403182625449,740-779,90-100%,30-36%,TN,Purchase,Primary,Condo,Servicer_A,2021-05,360
LOAN_00001319,214040,0.04950126593509984,700-739,60-70%,>50%,NJ,Purchase,Primary,SFR,Servicer_A,2021-03,360
LOAN_00001320,331925,0.07814251184760196,<620,80-90%,>50%,WI,Purchase,Primary,Condo,Servicer_D,2020-05,360
LOAN_00001321,330493,0.06297253471535798,620-659,80-90%,>50%,MA,Purchase,Primary,SFR,Servicer_E,2020-10,360
LOAN_00001322,412811,0.06758147866677285,<620,90-100%,20-30%,CA,Purchase,Primary,SFR,Servicer_A,2021-08,360
LOAN_00001323,336169,0.04250095636343903,740-779,80-90%,<20%,GA,Cash-out Refinance,Second Home,SFR,Servicer_A,2022-08,180
LOAN_00001324,204926,0.046734043693794386,740-779,60-70%,30-36%,IN,Purchase,Primary,SFR,Servicer_E,2022-08,360
LOAN_00001325,460539,0.04682293232942506,740-779,90-100%,36-43%,TN,Refinance,Primary,SFR,Servicer_B,2020-07,360
LOAN_00001326,704912,0.05721272485106346,620-659,>100%,<20%,NY,Refinance,Investment,SFR,Servicer_A,2022-01,360
LOAN_00001327,221482,0.05291197802697329,660-699,60-70%,30-36%,NY,Refinance,Primary,SFR,Servicer_A,2020-04,360
LOAN_00001328,118466,0.04912606706491575,700-739,<60%,36-43%,MD,Cash-out Refinance,Primary,SFR,Servicer_D,2022-01,360
LOAN_00001329,380659,0.05063116488995855,700-739,90-100%,20-30%,CA,Purchase,Primary,SFR,Servicer_A,2021-01,360
LOAN_00001330,251301,0.045471577759899164,740-779,70-80%,36-43%,MD,Purchase,Primary,SFR,Servicer_C,2021-05,360
LOAN_00001331,277742,0.05284192855718308,660-699,70-80%,20-30%,NJ,Purchase,Primary,SFR,Servicer_E,2022-02,360
LOAN_00001332,391636,0.06835858700600497,<620,90-100%,43-50%,IN,Purchase,Primary,SFR,Servicer_C,2021-04,360
LOAN_00001333,236051,0.03684232778140295,780+,70-80%,20-30%,IL,Cash-out Refinance,Primary,SFR,Servicer_A,2022-06,360
LOAN_00001334,259256,0.059157753203622765,620-659,70-80%,36-43%,OH,Refinance,Investment,SFR,Servicer_D,2021-08,360
LOAN_00001335,282078,0.07156111233855549,<620,70-80%,30-36%,MA,Purchase,Primary,SFR,Servicer_C,2022-12,360
LOAN_00001336,618391,0.05280175481721319,660-699,>100%,20-30%,NY,Purchase,Primary,SFR,Servicer_B,2021-11,360
LOAN_00001337,301050,0.04865348765024925,700-739,80-90%,30-36%,FL,Cash-out Refinance,Primary,SFR,Servicer_B,2020-11,180
LOAN_00001338,159877,0.06609077783140707,<620,<60%,43-50%,WA,Refinance,Second Home,Condo,Servicer_D,2022-04,360
LOAN_00001339,163090,0.04318933747757388,740-779,<60%,30-36%,CA,Purchase,Primary,SFR,Servicer_C,2021-03,360
LOAN_00001340,317939,0.05472770164073523,660-699,80-90%,<20%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,2021-08,360
LOAN_00001341,168600,0.04252187079537127,740-779,<60%,36-43%,AZ,Refinance,Second Home,SFR,Servicer_D,2020-05,360
LOAN_00001342,135787,0.03255878835970864,780+,<60%,20-30%,MA,Purchase,Primary,Condo,Servicer_B,2020-05,360
LOAN_00001343,407488,0.05317618882246246,660-699,90-100%,30-36%,NJ,Purchase,Second Home,Condo,Servicer_D,2021-09,360
LOAN_00001344,417587,0.0398392592407962,740-779,90-100%,30-36%,WA,Refinance,Primary,SFR,Servicer_A,2020-07,360
LOAN_00001345,246700,0.05485995384004998,660-699,70-80%,30-36%,WI,Purchase,Second Home,Manufactured,Servicer_C,2022-12,360
LOAN_00001346,343461,0.06838035549256848,<620,80-90%,<20%,CA,Cash-out Refinance,Primary,SFR,Servicer_C,2022-07,360
LOAN_00001347,325807,0.07725106488015548,<620,80-90%,20-30%,IL,Refinance,Investment,Manufactured,Servicer_C,2022-02,360
LOAN_00001348,400796,0.0561223514073185,660-699,90-100%,<20%,AZ,Refinance,Primary,SFR,Servicer_B,2022-03,240
LOAN_00001349,401264,0.06723058998370719,<620,90-100%,30-36%,FL,Refinance,Primary,SFR,Servicer_A,2021-10,360
LOAN_00001350,80588,0.0597875518012796,620-659,<60%,36-43%,IL,Cash-out Refinance,Primary,SFR,Servicer_E,2020-03,360
LOAN_00001351,262958,0.050402636633499295,700-739,70-80%,36-43%,CA,Purchase,Primary,SFR,Servicer_C,2021-03,360
LOAN_00001352,384212,0.031902683752829265,780+,90-100%,<20%,TX,Purchase,Primary,Condo,Servicer_D,2021-06,360
LOAN_00001353,241535,0.07451790792498543,<620,70-80%,<20%,NC,Refinance,Primary,SFR,Servicer_E,2022-09,360
LOAN_00001354,301975,0.042410773728626526,740-779,80-90%,36-43%,AZ,Purchase,Primary,SFR,Servicer_C,2020-08,360
LOAN_00001355,431641,0.07159325093701323,<620,90-100%,30-36%,FL,Refinance,Primary,SFR,Servicer_E,2021-06,240
LOAN_00001356,308804,0.06144169155114701,620-659,80-90%,43-50%,WI,Refinance,Primary,Manufactured,Servicer_C,2021-01,360
LOAN_00001357,630305,0.04328784657703169,740-779,>100%,20-30%,TN,Purchase,Primary,Manufactured,Servicer_A,2020-05,360
LOAN_00001358,520993,0.058743980341827436,620-659,90-100%,<20%,AZ,Purchase,Primary,SFR,Servicer_E,2020-04,360
LOAN_00001359,279488,0.08059493273542395,<620,70-80%,30-36%,TX,Refinance,Primary,SFR,Servicer_E,2021-02,180
LOAN_00001360,268599,0.07342783097036526,<620,70-80%,36-43%,NJ,Purchase,Primary,SFR,Servicer_C,2020-03,360
LOAN_00001361,71313,0.048847443326386616,700-739,<60%,30-36%,MD,Purchase,Primary,SFR,Servicer_E,2020-03,180
LOAN_00001362,251890,0.046456230901783815,740-779,70-80%,<20%,IL,Purchase,Primary,Manufactured,Servicer_D,2021-01,360
LOAN_00001363,150748,0.05620249644779286,660-699,<60%,<20%,NJ,Purchase,Primary,Condo,Servicer_E,2020-08,360
LOAN_00001364,331245,0.05301383525236196,660-699,80-90%,36-43%,VA,Refinance,Primary,SFR,Servicer_A,2021-08,360
LOAN_00001365,320114,0.06939684862771275,<620,80-90%,20-30%,AZ,Cash-out Refinance,Primary,SFR,Servicer_E,2020-01,360
LOAN_00001366,419965,0.06387506963706166,<620,90-100%,36-43%,MD,Refinance,Primary,Condo,Servicer_B,2020-11,360
LOAN_00001367,596202,0.034693100781658937,780+,>100%,20-30%,FL,Refinance,Primary,Manufactured,Servicer_E,2021-05,360
LOAN_00001368,292688,0.06050410306508694,620-659,80-90%,20-30%,TX,Purchase,Primary,Manufactured,Servicer_E,2022-11,360
LOAN_00001369,927462,0.05285090846959158,660-699,>100%,20-30%,TX,Cash-out Refinance,Primary,SFR,Servicer_A,2021-11,360
LOAN_00001370,333109,0.0554452976323368,660-699,80-90%,>50%,PA,Cash-out Refinance,Primary,SFR,Servicer_D,2022-08,360
LOAN_00001371,154028,0.05798731617112791,620-659,<60%,<20%,GA,Cash-out Refinance,Primary,Manufactured,Servicer_B,2021-01,240
LOAN_00001372,223902,0.06938474806331922,<620,60-70%,<20%,MO,Purchase,Primary,SFR,Servicer_B,2021-05,180
LOAN_00001373,246132,0.06673351556255225,<620,70-80%,43-50%,NJ,Purchase,Primary,SFR,Servicer_E,2021-04,180
LOAN_00001374,398739,0.04600308711175245,740-779,90-100%,<20%,MA,Purchase,Investment,SFR,Servicer_C,2022-08,360
LOAN_00001375,184679,0.05429665638772397,660-699,60-70%,20-30%,VA,Purchase,Primary,SFR,Servicer_C,2022-11,360
LOAN_00001376,255508,0.04961774328571346,700-739,70-80%,20-30%,WI,Purchase,Primary,Condo,Servicer_B,2022-11,180
LOAN_00001377,273615,0.034817848373120824,780+,70-80%,36-43%,OH,Cash-out Refinance,Second Home,2-4 Unit,Servicer_D,2022-04,360
LOAN_00001378,237029,0.05368755390878692,660-699,70-80%,30-36%,AZ,Purchase,Primary,2-4 Unit,Servicer_B,2021-07,180
LOAN_00001379,444945,0.07713705313070915,<620,90-100%,43-50%,PA,Purchase,Primary,SFR,Servicer_B,2021-08,360
LOAN_00001380,408668,0.03445547927500303,780+,90-100%,36-43%,IL,Cash-out Refinance,Primary,Manufactured,Servicer_D,2022-12,360
LOAN_00001381,531407,0.054711258476079196,660-699,90-100%,30-36%,WI,Cash-out Refinance,Primary,SFR,Servicer_B,2020-11,360
LOAN_00001382,251321,0.0543263422550839,660-699,70-80%,20-30%,CA,Purchase,Primary,SFR,Servicer_D,2021-01,360
LOAN_00001383,541048,0.05845282566117184,620-659,90-100%,43-50%,PA,Purchase,Primary,SFR,Servicer_E,2022-09,360
LOAN_00001384,149941,0.04344730051127284,740-779,<60%,43-50%,GA,Cash-out Refinance,Primary,Condo,Servicer_D,2021-02,360
LOAN_00001385,148124,0.037898672910400555,780+,<60%,43-50%,FL,Cash-out Refinance,Investment,2-4 Unit,Servicer_B,2020-09,180
LOAN_00001386,161635,0.03845682811846449,780+,<60%,<20%,TN,Refinance,Primary,Condo,Servicer_A,2021-09,360
LOAN_00001387,297927,0.07097120509997774,<620,80-90%,36-43%,GA,Purchase,Primary,2-4 Unit,Servicer_C,2020-12,360
LOAN_00001388,541007,0.04320776830765771,740-779,90-100%,36-43%,MI,Refinance,Primary,SFR,Servicer_C,2022-09,360
LOAN_00001389,219460,0.04900525370016193,700-739,60-70%,>50%,OH,Refinance,Primary,Condo,Servicer_B,2022-09,360
LOAN_00001390,233667,0.08025559118335569,<620,70-80%,20-30%,MO,Purchase,Second Home,SFR,Servicer_B,2020-12,180
LOAN_00001391,266196,0.046188932118682524,740-779,70-80%,43-50%,NC,Purchase,Primary,Condo,Servicer_E,2021-08,360
LOAN_00001392,394910,0.059108795175411115,620-659,90-100%,36-43%,TN,Cash-out Refinance,Primary,Condo,Servicer_A,2022-12,360
LOAN_00001393,233558,0.06776574011950608,<620,70-80%,43-50%,WA,Refinance,Primary,SFR,Servicer_B,2022-03,360
LOAN_00001394,227133,0.06718864224375092,<620,70-80%,36-43%,WI,Purchase,Primary,SFR,Servicer_B,2020-08,360
LOAN_00001395,151342,0.03902108371547583,780+,<60%,43-50%,WA,Refinance,Second Home,SFR,Servicer_E,2021-10,360
LOAN_00001396,222824,0.04643977062758202,740-779,60-70%,30-36%,WI,Refinance,Primary,2-4 Unit,Servicer_B,2021-11,360
LOAN_00001397,534309,0.05862836771502382,620-659,90-100%,20-30%,AZ,Purchase,Primary,SFR,Servicer_B,2021-12,360
LOAN_00001398,310352,0.0781482094885995,<620,80-90%,30-36%,TX,Purchase,Primary,SFR,Servicer_B,2020-01,180
LOAN_00001399,204858,0.045861872096305656,740-779,60-70%,43-50%,NY,Purchase,Second Home,2-4 Unit,Servicer_E,2020-11,240
LOAN_00001400,550219,0.049076644190667075,700-739,90-100%,<20%,TN,Cash-out Refinance,Primary,SFR,Servicer_B,2022-07,180
LOAN_00001401,221326,0.060034893056812054,620-659,60-70%,36-43%,CA,Purchase,Primary,SFR,Servicer_B,2020-09,360
LOAN_00001402,603184,0.06243589872818052,620-659,>100%,>50%,NY,Cash-out Refinance,Second Home,Condo,Servicer_B,2020-11,360
LOAN_00001403,598273,0.06316304805163284,620-659,>100%,43-50%,TN,Refinance,Primary,SFR,Servicer_E,2020-12,360
LOAN_00001404,304981,0.044843729621982395,740-779,80-90%,36-43%,GA,Cash-out Refinance,Primary,SFR,Servicer_D,2020-07,360
LOAN_00001405,140185,0.04861542235678713,700-739,<60%,43-50%,IL,Cash-out Refinance,Second Home,Condo,Servicer_C,2020-06,360
LOAN_00001406,931685,0.057586014397623626,620-659,>100%,<20%,NY,Cash-out Refinance,Primary,SFR,Servicer_B,2021-01,360
LOAN_00001407,359920,0.07014773575153938,<620,80-90%,30-36%,OH,Cash-out Refinance,Primary,SFR,Servicer_A,2022-08,360
LOAN_00001408,252219,0.05213819101457887,660-699,70-80%,30-36%,IN,Purchase,Primary,SFR,Servicer_A,2020-01,360
LOAN_00001409,478333,0.05473237719899417,660-699,90-100%,43-50%,MI,Purchase,Second Home,2-4 Unit,Servicer_B,2020-11,360
LOAN_00001410,421321,0.04268885875432708,740-779,90-100%,20-30%,WI,Purchase,Primary,SFR,Servicer_D,2020-03,360
LOAN_00001411,571185,0.07735872198270691,<620,>100%,<20%,MA,Refinance,Primary,2-4 Unit,Servicer_D,2021-09,360
LOAN_00001412,212952,0.05685115536570052,620-659,60-70%,36-43%,PA,Purchase,Primary,SFR,Servicer_D,2020-10,360
LOAN_00001413,347749,0.0679330573546809,<620,80-90%,30-36%,NY,Purchase,Primary,SFR,Servicer_D,2022-05,360
LOAN_00001414,163908,0.05535876649681121,660-699,<60%,43-50%,MD,Purchase,Primary,SFR,Servicer_C,2021-10,360
LOAN_00001415,413812,0.05602320478292094,660-699,90-100%,30-36%,MD,Refinance,Second Home,SFR,Servicer_B,2022-05,360
LOAN_00001416,293175,0.036996293309775274,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,2021-11,360
LOAN_00001417,341295,0.029190857563689197,780+,80-90%,30-36%,OH,Purchase,Second Home,SFR,Servicer_A,2021-04,360
LOAN_00001418,275632,0.07002286254203151,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,2022-07,360
LOAN_00001419,261582,0.05593669857114904,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,2021-06,360
LOAN_00001420,192121,0.05747713747583942,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,2022-11,240
LOAN_00001421,440301,0.04001135497359507,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,2022-12,360
LOAN_00001422,624590,0.044163229866476514,740-779,>100%,43-50%,MO,Refinance,Primary,SFR,Servicer_E,2021-10,360
LOAN_00001423,224507,0.06774762401361982,<620,60-70%,20-30%,MA,Purchase,Primary,SFR,Servicer_D,2022-01,360
LOAN_00001424,391120,0.07588172525009725,<620,90-100%,36-43%,MI,Purchase,Primary,SFR,Servicer_D,2020-10,240
LOAN_00001425,368093,0.04754471183472938,700-739,80-90%,<20%,GA,Refinance,Primary,SFR,Servicer_C,2022-06,360
LOAN_00001426,297761,0.06305779946035667,620-659,80-90%,43-50%,IN,Purchase,Primary,Condo,Servicer_B,2022-01,360
LOAN_00001427,138233,0.05728029919217926,620-659,<60%,20-30%,IN,Cash-out Refinance,Primary,SFR,Servicer_B,2022-09,360
LOAN_00001428,154693,0.05355365271906729,660-699,<60%,36-43%,MD,Cash-out Refinance,Investment,2-4 Unit,Servicer_E,2020-10,180
LOAN_00001429,200688,0.07722350824213983,<620,60-70%,36-43%,MI,Purchase,Primary,SFR,Servicer_B,2022-05,360
LOAN_00001430,101772,0.04956158024772698,700-739,<60%,20-30%,PA,Refinance,Primary,SFR,Servicer_E,2021-05,360
LOAN_00001431,599598,0.06988855164420983,<620,>100%,30-36%,MO,Purchase,Primary,SFR,Servicer_A,2020-07,360
LOAN_00001432,356415,0.059577079804504586,620-659,80-90%,43-50%,OH,Purchase,Primary,2-4 Unit,Servicer_B,2020-07,360
LOAN_00001433,292149,0.05479732813162217,660-699,80-90%,36-43%,TN,Purchase,Primary,2-4 Unit,Servicer_E,2021-09,180
LOAN_00001434,99198,0.07146420607639695,<620,<60%,>50%,NJ,Refinance,Investment,SFR,Servicer_C,2020-12,360
LOAN_00001435,119141,0.05848161398107633,620-659,<60%,43-50%,VA,Cash-out Refinance,Second Home,SFR,Servicer_B,2020-04,360
LOAN_00001436,296211,0.05384286964105263,660-699,80-90%,36-43%,IL,Purchase,Primary,2-4 Unit,Servicer_A,2021-04,360
LOAN_00001437,794322,0.07155330607578439,<620,>100%,36-43%,IL,Refinance,Primary,SFR,Servicer_C,2021-12,360
LOAN_00001438,209123,0.0699911470452627,<620,60-70%,>50%,AZ,Purchase,Primary,SFR,Servicer_E,2020-12,360
LOAN_00001439,456753,0.0694235598538465,<620,90-100%,30-36%,PA,Purchase,Investment,Manufactured,Servicer_B,2022-11,180
LOAN_00001440,233292,0.02,780+,70-80%,30-36%,AZ,Refinance,Primary,SFR,Servicer_C,2022-05,180
LOAN_00001441,304863,0.06028211950886093,620-659,80-90%,43-50%,WI,Refinance,Primary,Manufactured,Servicer_B,2021-07,240
LOAN_00001442,544346,0.05754540631683964,620-659,90-100%,>50%,TX,Refinance,Investment,SFR,Servicer_E,2022-10,240
LOAN_00001443,249452,0.05458164095097417,660-699,70-80%,30-36%,MD,Cash-out Refinance,Primary,SFR,Servicer_D,2021-04,360
LOAN_00001444,210017,0.06231735560767214,620-659,60-70%,<20%,NY,Purchase,Primary,SFR,Servicer_D,2020-06,240
LOAN_00001445,602615,0.058126682470054335,620-659,>100%,36-43%,FL,Refinance,Primary,SFR,Servicer_D,2020-02,360
LOAN_00001446,303391,0.06313368900792618,620-659,80-90%,36-43%,IN,Purchase,Primary,2-4 Unit,Servicer_C,2022-10,240
LOAN_00001447,511755,0.05178445830694009,700-739,90-100%,30-36%,IL,Cash-out Refinance,Primary,SFR,Servicer_E,2022-11,180
LOAN_00001448,210528,0.07297816756211792,<620,60-70%,36-43%,WA,Purchase,Primary,2-4 Unit,Servicer_D,2022-03,360
LOAN_00001449,599191,0.06434733030127392,<620,>100%,30-36%,FL,Purchase,Primary,SFR,Servicer_A,2020-04,360
LOAN_00001450,340038,0.061510319086178086,620-659,80-90%,20-30%,TX,Refinance,Primary,Manufactured,Servicer_B,2020-11,360
LOAN_00001451,368572,0.06092446280448237,620-659,80-90%,36-43%,IL,Purchase,Primary,Condo,Servicer_E,2020-02,360
LOAN_00001452,316733,0.06888737568992276,<620,80-90%,30-36%,NJ,Refinance,Primary,SFR,Servicer_B,2020-02,360
LOAN_00001453,230328,0.06726025344322588,<620,70-80%,43-50%,PA,Cash-out Refinance,Primary,SFR,Servicer_E,2020-09,360
LOAN_00001454,296309,0.05364673535744455,660-699,80-90%,<20%,IL,Purchase,Primary,SFR,Servicer_E,2021-09,180
LOAN_00001455,237685,0.06688372456987955,<620,70-80%,43-50%,IN,Refinance,Primary,SFR,Servicer_E,2020-03,360
LOAN_00001456,479151,0.057088626880504534,620-659,90-100%,20-30%,NY,Cash-out Refinance,Primary,2-4 Unit,Servicer_D,2022-12,360
LOAN_00001457,267927,0.07800312149800394,<620,70-80%,>50%,TX,Refinance,Primary,Manufactured,Servicer_A,2021-05,360
LOAN_00001458,140329,0.06817273373256359,<620,<60%,43-50%,FL,Purchase,Primary,SFR,Servicer_A,2020-10,180
LOAN_00001459,128064,0.04749268817725968,700-739,<60%,20-30%,MO,Cash-out Refinance,Primary,SFR,Servicer_C,2021-07,360
LOAN_00001460,125071,0.08296852827340319,<620,<60%,>50%,MI,Refinance,Second Home,SFR,Servicer_B,2022-05,360
LOAN_00001461,403925,0.029775521968122047,780+,90-100%,30-36%,WI,Refinance,Primary,Condo,Servicer_E,2020-12,180
LOAN_00001462,166749,0.06264825688802851,620-659,<60%,30-36%,IN,Refinance,Primary,SFR,Servicer_E,2020-02,360
LOAN_00001463,344566,0.04664503204665657,740-779,80-90%,>50%,PA,Purchase,Primary,SFR,Servicer_D,2020-02,360
LOAN_00001464,317517,0.07758616352407624,<620,80-90%,>50%,TN,Cash-out Refinance,Primary,SFR,Servicer_E,2022-07,360
LOAN_00001465,287117,0.05803367278354344,620-659,70-80%,36-43%,MI,Purchase,Primary,Manufactured,Servicer_A,2020-05,180
LOAN_00001466,369240,0.04547445441895455,740-779,80-90%,>50%,VA,Cash-out Refinance,Primary,SFR,Servicer_D,2021-11,360
LOAN_00001467,320985,0.051802063453365,700-739,80-90%,20-30%,NJ,Cash-out Refinance,Primary,SFR,Servicer_E,2021-02,240
LOAN_00001468,76506,0.0464328224960129,740-779,<60%,20-30%,TN,Cash-out Refinance,Primary,SFR,Servicer_E,2022-04,360
LOAN_00001469,252252,0.05133067625715906,700-739,70-80%,<20%,IL,Purchase,Primary,Manufactured,Servicer_E,2020-03,180
LOAN_00001470,366792,0.051056228609325946,700-739,80-90%,20-30%,TX,Purchase,Investment,Condo,Servicer_E,2022-09,360
LOAN_00001471,673431,0.04598612957558734,740-779,>100%,36-43%,MA,Purchase,Primary,2-4 Unit,Servicer_D,2022-02,180
LOAN_00001472,689160,0.058240765738991486,620-659,>100%,20-30%,WI,Purchase,Primary,2-4 Unit,Servicer_A,2021-05,360
LOAN_00001473,150005,0.05969468996088079,620-659,<60%,36-43%,VA,Purchase,Primary,SFR,Servicer_C,2020-08,240
LOAN_00001474,248982,0.043044323304688395,740-779,70-80%,<20%,FL,Refinance,Primary,SFR,Servicer_E,2022-12,180
LOAN_00001475,135529,0.03510077484347203,780+,<60%,30-36%,FL,Purchase,Primary,2-4 Unit,Servicer_D,2020-11,240
LOAN_00001476,634087,0.05873147742579486,620-659,>100%,36-43%,NJ,Cash-out Refinance,Primary,SFR,Servicer_B,2021-06,180
LOAN_00001477,492095,0.061383046613434404,620-659,90-100%,<20%,MO,Purchase,Primary,SFR,Servicer_D,2021-03,180
LOAN_00001478,353378,0.06376260114353481,<620,80-90%,36-43%,WA,Purchase,Primary,SFR,Servicer_A,2020-09,360
LOAN_00001479,322238,0.06161409257912953,620-659,80-90%,43-50%,OH,Refinance,Investment,Condo,Servicer_B,2021-03,360
LOAN_00001480,591440,0.07387260130884388,<620,>100%,36-43%,WA,Purchase,Primary,SFR,Servicer_D,2020-06,180
LOAN_00001481,543433,0.06696481464317516,<620,90-100%,43-50%,NY,Refinance,Primary,SFR,Servicer_D,2020-01,360
LOAN_00001482,529147,0.0871579383569869,<620,90-100%,>50%,MI,Refinance,Primary,SFR,Servicer_C,2020-11,360
LOAN_00001483,372629,0.09220776636199533,<620,80-90%,<20%,WI,Refinance,Primary,SFR,Servicer_B,2020-05,240
LOAN_00001484,249044,0.03390276894826344,780+,70-80%,36-43%,WA,Refinance,Primary,SFR,Servicer_C,2021-03,360
LOAN_00001485,435200,0.02863433642516985,780+,90-100%,20-30%,FL,Cash-out Refinance,Primary,SFR,Servicer_A,2022-08,180
LOAN_00001486,445976,0.05491130442583942,660-699,90-100%,30-36%,IL,Cash-out Refinance,Investment,2-4 Unit,Servicer_E,2020-06,240
LOAN_00001487,269596,0.061050789158563865,620-659,70-80%,36-43%,TX,Purchase,Primary,Manufactured,Servicer_E,2020-01,360
LOAN_00001488,248792,0.054089379891931334,660-699,70-80%,36-43%,NC,Purchase,Primary,SFR,Servicer_D,2020-04,360
LOAN_00001489,522644,0.06344296535269311,<620,90-100%,43-50%,IL,Cash-out Refinance,Investment,SFR,Servicer_B,2021-07,360
LOAN_00001490,681504,0.051757095095219495,700-739,>100%,36-43%,WI,Purchase,Primary,Condo,Servicer_A,2020-10,360
LOAN_00001491,203883,0.04667259083903052,740-779,60-70%,43-50%,OH,Refinance,Primary,SFR,Servicer_A,2021-06,360
LOAN_00001492,259967,0.048485309681787464,700-739,70-80%,36-43%,CA,Refinance,Primary,SFR,Servicer_B,2020-02,180
LOAN_00001493,353439,0.05259797957122955,660-699,80-90%,<20%,NC,Purchase,Second Home,SFR,Servicer_E,2020-12,360
LOAN_00001494,378245,0.0651221481287218,<620,80-90%,<20%,MA,Purchase,Primary,SFR,Servicer_B,2021-03,240
LOAN_00001495,228391,0.049159111640010036,700-739,70-80%,30-36%,AZ,Refinance,Primary,SFR,Servicer_D,2021-04,180
LOAN_00001496,760521,0.05153237556499954,700-739,>100%,36-43%,WI,Purchase,Primary,SFR,Servicer_A,2021-08,180
LOAN_00001497,366241,0.061842602128532244,620-659,80-90%,<20%,GA,Purchase,Primary,SFR,Servicer_E,2022-05,360
LOAN_00001498,386811,0.05261444322945773,660-699,90-100%,30-36%,NJ,Cash-out Refinance,Investment,SFR,Servicer_A,2021-05,360
LOAN_00001499,714574,0.06840052660774468,<620,>100%,20-30%,VA,Cash-out Refinance,Primary,SFR,Servicer_B,2022-07,240
LOAN_00001500,236917,0.04396592521317927,740-779,70-80%,36-43%,CA,Refinance,Primary,SFR,Servicer_A,2021-08,360
LOAN_00001501,283731,0.041363634922414155,740-779,70-80%,30-36%,CA,Purchase,Primary,SFR,Servicer_D,2020-10,360
LOAN_00001502,158472,0.05865554840822011,620-659,<60%,20-30%,TN,Purchase,Primary,SFR,Servicer_A,2020-09,360
LOAN_00001503,272072,0.059851461547177555,620-659,70-80%,<20%,GA,Cash-out Refinance,Second Home,SFR,Servicer_A,2020-12,240
