loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type
LOAN_00001415,25,2024-05,2022-05,25,336,413812,402059.62,0.056,660-699,90-100%,30-36%,MD,Refinance,Second Home,SFR,Servicer_B,30-59 DPD,56.0,0,0,0,NA,2024-05-10,Primary,Complete,1,1,1,0,60-89 DPD,1,data_quality
LOAN_00001415,26,2024-06,2022-05,26,335,413812,401560.46,0.056,660-699,90-100%,30-36%,MD,Refinance,Second Home,SFR,Servicer_B,60-89 DPD,66.0,0,0,0,NA,2024-06-25,Primary,Complete,1,1,1,0,60-89 DPD,1,business_rule
LOAN_00001415,27,2024-07,2022-05,27,334,413812,401058.97,0.056,660-699,90-100%,30-36%,MD,Refinance,Second Home,SFR,Servicer_B,60-89 DPD,64.0,0,0,0,NA,2024-07-21,Primary,,1,1,1,0,90+ DPD,1,pattern_anomaly
LOAN_00001415,28,2024-08,2022-05,28,333,413812,400555.15,0.056,660-699,90-100%,30-36%,MD,Refinance,Second Home,SFR,Servicer_B,90+ DPD,138.0,0,0,0,NA,2024-08-24,Primary,Complete,0,0,1,0,Defaulted,1,servicer_conflict
LOAN_00001416,1,2021-11,2021-11,1,360,293175,292729.49,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,30-59 DPD,56.0,0,0,0,NA,2021-11-01,Primary,Complete,1,1,0,0,60-89 DPD,1,data_quality
LOAN_00001416,2,2021-12,2021-11,2,359,293175,292282.61,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,60-89 DPD,77.0,0,0,0,NA,2021-12-11,Primary,Complete,1,1,0,0,60-89 DPD,1,pattern_anomaly
LOAN_00001416,3,2022-01,2021-11,3,358,293175,291834.35,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,60-89 DPD,,0,0,0,NA,2022-01-27,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001416,4,2022-02,2021-11,4,357,293175,291384.71,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Current,823.0,0,0,0,NA,2022-02-01,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001416,5,2022-03,2021-11,5,356,293175,290933.69,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Current,0.0,0,0,0,NA,2022-03-01,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001416,6,2022-04,2021-11,6,355,293175,290481.27,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Current,0.0,0,0,0,NA,2022-04-02,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001416,7,2022-05,2021-11,7,354,293175,290027.46,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Current,0.0,0,0,0,NA,2022-05-10,Primary,Complete,0,1,0,0,Current,0,none
LOAN_00001416,8,2022-06,2021-11,8,353,293175,289572.24,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Current,0.0,0,0,0,NA,2022-06-16,Primary,Incomplete,0,1,0,0,Current,0,none
LOAN_00001416,9,2022-07,2021-11,9,352,293175,289115.63,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Current,0.0,0,0,0,NA,2022-07-18,Primary,Incomplete,0,1,0,0,Current,0,none
LOAN_00001416,10,2022-08,2021-11,10,351,293175,288657.61,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Current,0.0,0,0,0,NA,2022-08-08,Primary,Complete,1,1,1,0,Current,1,data_quality
LOAN_00001416,11,2022-09,2021-11,11,350,293175,288198.17,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Current,0.0,0,0,0,NA,2022-09-16,Primary,Complete,1,1,1,0,Current,1,servicer_conflict
LOAN_00001416,12,2022-10,2021-11,12,349,293175,287737.32,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Current,0.0,0,0,0,NA,2022-10-05,Primary,Incomplete,1,1,1,0,30-59 DPD,1,business_rule
LOAN_00001416,13,2022-11,2021-11,13,348,293175,287275.05,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,30-59 DPD,41.0,0,0,0,NA,2022-11-10,Servicer,Complete,1,1,1,0,30-59 DPD,1,servicer_conflict
LOAN_00001416,14,2022-12,2021-11,14,347,293175,286811.35,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,30-59 DPD,41.0,0,0,0,NA,2022-12-12,Primary,Complete,1,1,1,0,30-59 DPD,1,pattern_anomaly
LOAN_00001416,15,2023-01,2021-11,15,346,293175,286346.22,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,30-59 DPD,35.0,0,0,0,NA,2023-01-23,Primary,Incomplete,1,1,1,0,30-59 DPD,1,data_quality
LOAN_00001416,16,2023-02,2021-11,16,345,293175,285879.66,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,30-59 DPD,611.0,0,0,0,NA,2023-02-13,Primary,Complete,1,1,1,0,60-89 DPD,1,servicer_conflict
LOAN_00001416,17,2023-03,2021-11,17,344,293175,285411.66,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,60-89 DPD,86.0,0,0,0,NA,2023-03-14,Primary,Complete,1,1,1,0,90+ DPD,1,business_rule
LOAN_00001416,18,2023-04,2021-11,18,343,293175,284942.22,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,90+ DPD,123.0,0,0,0,NA,2023-04-19,Primary,Incomplete,1,1,1,0,60-89 DPD,1,pattern_anomaly
LOAN_00001416,19,2023-05,2021-11,19,342,293175,284471.33,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,60-89 DPD,70.0,1,0,0,NA,2023-05-08,Primary,Missing,1,1,1,0,60-89 DPD,1,servicer_conflict
LOAN_00001416,20,2023-06,2021-11,20,341,293175,283998.99,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,60-89 DPD,62.0,0,0,0,NA,2023-06-26,Primary,Complete,1,1,1,0,90+ DPD,1,business_rule
LOAN_00001416,21,2023-07,2021-11,21,340,293175,283525.19,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,90+ DPD,145.0,1,0,0,NA,2023-07-24,Primary,Complete,0,0,1,0,Defaulted,1,business_rule
LOAN_00001416,22,2023-08,2021-11,22,339,293175,0.0,0.037,780+,80-90%,43-50%,FL,Purchase,Primary,Condo,Servicer_D,Defaulted,294.0,0,0,1,Medium,2023-08-02,Servicer,Incomplete,0,0,0,0,Defaulted,0,none
LOAN_00001417,1,2021-04,2021-04,1,360,341295,340701.16,0.0292,780+,80-90%,30-36%,OH,Purchase,Second Home,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-04-05,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001417,2,2021-05,2021-04,2,359,341295,340105.88,0.0292,780+,80-90%,30-36%,OH,Purchase,Second Home,SFR,Servicer_A,Current,0.0,0,0,0,NA,2021-05-22,Primary,Complete,0,0,0,1,Prepaid,0,none
LOAN_00001417,3,2021-06,2021-04,3,358,341295,0.0,0.0292,780+,80-90%,30-36%,OH,Purchase,Second Home,SFR,Servicer_A,Prepaid,0.0,0,1,0,NA,2021-06-24,Servicer,Incomplete,0,0,0,0,Prepaid,0,none
LOAN_00001418,1,2022-07,2022-07,1,360,275632,275406.17,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-07-03,Servicer,Complete,0,0,1,0,Current,1,business_rule
LOAN_00001418,2,2022-08,2022-07,2,359,275632,275179.02,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-08-12,Primary,Complete,0,1,1,0,Current,1,business_rule
LOAN_00001418,3,2022-09,2022-07,3,358,275632,274950.54,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-09-06,Primary,Complete,0,1,1,0,Current,1,business_rule
LOAN_00001418,4,2022-10,2022-07,4,357,275632,274720.74,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-10-09,Primary,Complete,0,1,1,0,Current,1,business_rule
LOAN_00001418,5,2022-11,2022-07,5,356,275632,274489.59,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-11-24,Primary,Complete,1,1,1,0,Current,1,data_quality
LOAN_00001418,6,2022-12,2022-07,6,355,275632,274257.09,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2022-12-02,Primary,Complete,1,1,1,0,Current,1,business_rule
LOAN_00001418,7,2023-01,2022-07,7,354,275632,274023.24,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,Current,0.0,0,0,0,NA,2023-01-09,Primary,Complete,1,1,1,0,30-59 DPD,1,pattern_anomaly
LOAN_00001418,8,2023-02,2022-07,8,353,275632,273788.02,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,30-59 DPD,31.0,0,0,0,NA,2023-02-04,Servicer,Complete,1,1,1,0,90+ DPD,1,pattern_anomaly
LOAN_00001418,9,2023-03,2022-07,9,352,275632,273551.43,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,90+ DPD,102.0,0,0,0,NA,2023-03-20,Primary,Complete,0,0,1,0,Defaulted,1,business_rule
LOAN_00001418,10,2023-04,2022-07,10,351,275632,0.0,0.07,<620,70-80%,43-50%,MA,Refinance,Primary,SFR,Servicer_A,Defaulted,261.0,0,0,1,Medium,2023-04-16,Primary,Incomplete,0,0,0,0,Defaulted,0,none
LOAN_00001419,1,2021-06,2021-06,1,360,261582,261300.69,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2021-06-11,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001419,2,2021-07,2021-06,2,359,261582,261018.07,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2021-07-20,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001419,3,2021-08,2021-06,3,358,261582,260734.14,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2021-08-11,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001419,4,2021-09,2021-06,4,357,261582,260448.88,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2021-09-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001419,5,2021-10,2021-06,5,356,261582,260162.29,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2021-10-02,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001419,6,2021-11,2021-06,6,355,261582,259874.37,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2021-11-06,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001419,7,2021-12,2021-06,7,354,261582,259585.1,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2021-12-15,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001419,8,2022-01,2021-06,8,353,261582,259294.48,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-01-23,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001419,9,2022-02,2021-06,9,352,261582,259002.51,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-02-28,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001419,10,2022-03,2021-06,10,351,261582,258709.18,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-03-19,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001419,11,2022-04,2021-06,11,350,261582,258414.48,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-04-20,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001419,12,2022-05,2021-06,12,349,261582,258118.41,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-05-04,Servicer,Complete,0,0,0,1,Current,0,none
LOAN_00001419,13,2022-06,2021-06,13,348,261582,257820.96,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-06-23,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001419,14,2022-07,2021-06,14,347,261582,257522.12,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-07-18,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001419,15,2022-08,2021-06,15,346,261582,257221.89,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-08-15,Servicer,Incomplete,0,0,0,1,Current,0,none
LOAN_00001419,16,2022-09,2021-06,16,345,261582,256920.26,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-09-19,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001419,17,2022-10,2021-06,17,344,261582,256617.22,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-10-11,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001419,18,2022-11,2021-06,18,343,261582,256312.77,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-11-28,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001419,19,2022-12,2021-06,19,342,261582,256006.9,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2022-12-26,Primary,Missing,0,0,0,1,Current,0,none
LOAN_00001419,20,2023-01,2021-06,20,341,261582,255699.6,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-01-28,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001419,21,2023-02,2021-06,21,340,261582,255390.88,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-02-15,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001419,22,2023-03,2021-06,22,339,261582,255080.71,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Current,0.0,0,0,0,NA,2023-03-22,Primary,Complete,0,0,0,1,Prepaid,0,none
LOAN_00001419,23,2023-04,2021-06,23,338,261582,0.0,0.0559,660-699,70-80%,36-43%,WI,Refinance,Primary,Condo,Servicer_E,Prepaid,0.0,0,1,0,NA,2023-04-12,Primary,Complete,0,0,0,0,Prepaid,0,none
LOAN_00001420,1,2022-11,2022-11,1,240,192121,191692.61,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,,0,0,0,NA,2022-11-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,2,2022-12,2022-11,2,239,192121,191262.18,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2022-12-25,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,3,2023-01,2022-11,3,238,192121,190829.68,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-01-08,Primary,Complete,1,0,0,0,Current,0,none
LOAN_00001420,4,2023-02,2022-11,4,237,192121,190395.11,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-02-17,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,5,2023-03,2022-11,5,236,192121,189958.46,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-03-25,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001420,6,2023-04,2022-11,6,235,192121,189519.71,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-04-19,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001420,7,2023-05,2022-11,7,234,192121,189078.87,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-05-15,Servicer,Missing,0,0,0,0,Current,0,none
LOAN_00001420,8,2023-06,2022-11,8,233,192121,188635.91,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,959.0,0,0,0,NA,2023-06-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,9,2023-07,2022-11,9,232,192121,188190.83,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-07-15,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,10,2023-08,2022-11,10,231,192121,187743.62,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-08-01,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,11,2023-09,2022-11,11,230,192121,187294.27,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-09-09,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,12,2023-10,2022-11,12,229,192121,186842.77,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-10-05,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,13,2023-11,2022-11,13,228,192121,186389.1,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-11-14,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001420,14,2023-12,2022-11,14,227,192121,185933.26,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2023-12-04,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,15,2024-01,2022-11,15,226,192121,185475.24,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-01-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,16,2024-02,2022-11,16,225,192121,185015.02,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-02-16,Primary,Complete,1,0,0,0,Current,0,none
LOAN_00001420,17,2024-03,2022-11,17,224,192121,184552.6,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-03-02,Primary,,0,0,0,0,Current,0,none
LOAN_00001420,18,2024-04,2022-11,18,223,192121,184087.96,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-04-17,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001420,19,2024-05,2022-11,19,222,192121,183621.1,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-05-25,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,20,2024-06,2022-11,20,221,192121,183152.0,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-06-24,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001420,21,2024-07,2022-11,21,220,192121,182680.66,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-07-17,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001420,22,2024-08,2022-11,22,219,192121,182207.06,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-08-27,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,23,2024-09,2022-11,23,218,192121,181731.19,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-09-17,Primary,Missing,0,0,0,0,Current,0,none
LOAN_00001420,24,2024-10,2022-11,24,217,192121,181253.04,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-10-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,25,2024-11,2022-11,25,216,192121,180772.6,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-11-04,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001420,26,2024-12,2022-11,26,215,192121,180289.85,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2024-12-24,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,27,2025-01,2022-11,27,214,192121,179804.8,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2025-01-03,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001420,28,2025-02,2022-11,28,213,192121,179317.42,0.0575,620-659,60-70%,20-30%,MD,Cash-out Refinance,Primary,SFR,Servicer_C,Current,0.0,0,0,0,NA,2025-02-26,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001421,1,2022-12,2022-12,1,360,440301,439666.73,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,,0,0,0,NA,2022-12-19,Primary,Missing,0,0,0,1,Current,0,none
LOAN_00001421,2,2023-01,2022-12,2,359,440301,439030.35,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-01-16,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001421,3,2023-02,2022-12,3,358,440301,438391.85,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-02-25,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001421,4,2023-03,2022-12,4,357,440301,437751.22,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-03-06,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001421,5,2023-04,2022-12,5,356,440301,437108.45,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-04-20,Servicer,Complete,0,0,0,1,Current,0,none
LOAN_00001421,6,2023-05,2022-12,6,355,440301,436463.54,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-05-02,Primary,Incomplete,0,0,0,1,Current,0,none
LOAN_00001421,7,2023-06,2022-12,7,354,440301,435816.48,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-06-02,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001421,8,2023-07,2022-12,8,353,440301,435167.26,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-07-05,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001421,9,2023-08,2022-12,9,352,440301,434515.88,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-08-02,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001421,10,2023-09,2022-12,10,351,440301,433862.32,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-09-12,Servicer,Complete,0,0,0,1,Current,0,none
LOAN_00001421,11,2023-10,2022-12,11,350,440301,,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-10-01,Primary,Complete,0,0,0,1,Current,0,none
LOAN_00001421,12,2023-11,2022-12,12,349,440301,432548.67,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Current,0.0,0,0,0,NA,2023-11-17,Primary,Complete,0,0,0,1,Prepaid,0,none
LOAN_00001421,13,2023-12,2022-12,13,348,440301,0.0,0.04,740-779,90-100%,20-30%,PA,Refinance,Primary,2-4 Unit,Servicer_D,Prepaid,0.0,0,1,0,NA,2023-12-17,Primary,Complete,0,0,0,0,Prepaid,0,none
LOAN_00001422,1,2021-10,2021-10,1,360,624590,623754.93,0.0442,740-779,>100%,43-50%,MO,Refinance,Primary,SFR,Servicer_E,Current,0.0,0,0,0,NA,2021-10-22,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001422,2,2021-11,2021-10,2,359,624590,622916.79,0.0442,740-779,>100%,43-50%,MO,Refinance,Primary,SFR,Servicer_E,Current,0.0,0,0,0,NA,2021-11-18,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001422,3,2021-12,2021-10,3,358,624590,622075.56,0.0442,740-779,>100%,43-50%,MO,Refinance,Primary,SFR,Servicer_E,Current,0.0,0,0,0,NA,2021-12-02,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001422,4,2022-01,2021-10,4,357,624590,621231.24,0.0442,740-779,>100%,43-50%,MO,Refinance,Primary,SFR,Servicer_E,Current,0.0,0,0,0,NA,2022-01-22,Primary,Complete,0,0,0,0,Current,0,none
LOAN_00001422,5,2022-02,2021-10,5,356,624590,620383.81,0.0442,740-779,>100%,43-50%,MO,Refinance,Primary,SFR,Servicer_E,Current,0.0,0,0,0,NA,2022-02-25,Servicer,Missing,0,0,0,0,Current,0,none
LOAN_00001422,6,2022-03,2021-10,6,355,624590,619533.26,0.0442,740-779,>100%,43-50%,MO,Refinance,Primary,SFR,Servicer_E,Current,0.0,0,0,0,NA,2022-03-27,Primary,Incomplete,0,0,0,0,Current,0,none
LOAN_00001422,7,2022-04,2021-10,7,354,624590,618679.58,0.0442,740-779,>100%,43-50%,MO,Refinance,Primary,SFR,Servicer_E,Current,0.0,0,0,0,NA,2022-04-17,Primary,Missing,1,0,0,0,Current,0,none
