loan_id,reporting_month,servicer_current_balance,servicer_current_status,servicer_days_past_due,servicer_last_updated
LOAN_00004776,2021-08,304375.03,60-89 DPD,72,2021-08-02
LOAN_00004911,2022-02,274531.8,Current,0,2022-02-06
LOAN_00004219,2022-07,185730.36,Current,0,2022-07-09
LOAN_00000458,2024-07,478355.1,90+ DPD,117,2024-07-04
LOAN_00001725,2022-07,334432.11505169026,Current,0,2022-07-09
LOAN_00004261,2022-07,383695.19,Current,0,2022-07-16
LOAN_00003378,2022-09,631945.04,Current,0,2022-09-03
LOAN_00002349,2023-07,221340.3,Current,0,2023-07-22
LOAN_00004959,2023-12,186927.12,Current,0,2023-12-27
LOAN_00001703,2021-08,213167.79,Current,0,2021-08-10
LOAN_00004137,2022-06,0.0,Prepaid,0,2022-06-04
LOAN_00000786,2020-11,269113.47,Current,0,2020-11-01
LOAN_00001774,2024-02,129325.1,Current,0,2024-02-01
LOAN_00001560,2021-07,174867.3,Current,0,2021-07-22
LOAN_00004332,2024-09,157646.93,Current,0,2024-09-10
LOAN_00001268,2024-08,159398.09,Current,0,2024-08-11
LOAN_00000881,2023-02,317736.47,Current,0,2023-02-27
LOAN_00000287,2023-07,443293.43,Current,0,2023-07-22
LOAN_00001666,2022-07,322640.28,30-59 DPD,46,2022-07-02
LOAN_00001389,2023-05,217002.93,Current,0,2023-05-24
LOAN_00004640,2023-07,138443.59,Current,0,2023-07-17
LOAN_00004811,2020-09,708209.3,Current,0,2020-09-02
LOAN_00003245,2024-05,200862.0,30-59 DPD,55,2024-05-23
LOAN_00004573,2022-12,305949.61,Current,0,2022-12-22
LOAN_00001360,2020-03,268393.3,Current,0,2020-03-12
LOAN_00001175,2022-03,335070.08,Current,0,2022-03-26
LOAN_00001909,2023-06,256554.39,Current,0,2023-06-01
LOAN_00001399,2021-12,197356.29,90+ DPD,165,2021-12-20
LOAN_00003710,2021-05,231776.9,Current,0,2021-05-20
LOAN_00004287,2022-08,168328.91,Current,0,2022-08-26
LOAN_00003553,2023-10,392042.08,Current,0,2023-10-18
LOAN_00002815,2020-07,385035.91,Current,0,2020-07-04
LOAN_00000171,2021-09,367997.95,Current,0,2021-09-17
LOAN_00001153,2024-11,278788.71,Current,0,2024-11-19
LOAN_00004491,2022-04,323922.5,Current,0,2022-04-24
LOAN_00001353,2024-09,236656.42,Current,0,2024-09-18
LOAN_00002221,2021-04,276847.2,Current,0,2021-04-19
LOAN_00004578,2021-07,0.0,Prepaid,0,2021-07-20
LOAN_00003220,2022-02,605422.88,Current,0,2022-02-26
LOAN_00000551,2021-10,266425.81,Current,0,2021-10-16
LOAN_00000577,2021-10,243158.56,90+ DPD,172,2021-10-04
LOAN_00001875,2020-06,224833.26,Current,0,2020-06-24
LOAN_00002750,2020-10,417836.92,60-89 DPD,72,2020-10-19
LOAN_00001654,2022-02,161751.66,Current,0,2022-02-18
LOAN_00000335,2022-06,66040.8,Current,0,2022-06-13
LOAN_00000066,2022-09,198716.23,Current,0,2022-09-11
LOAN_00000733,2024-04,464997.11,Current,0,2024-04-19
LOAN_00004139,2022-07,535732.47,Current,0,2022-07-11
LOAN_00000555,2022-04,498868.49,Current,0,2022-04-10
LOAN_00001755,2021-05,439665.31,30-59 DPD,57,2021-05-20
LOAN_00000263,2024-09,566542.67,Current,0,2024-09-22
LOAN_00004499,2021-07,324633.67,Current,0,2021-07-17
LOAN_00000511,2022-10,409757.74,Current,0,2022-10-15
LOAN_00004512,2021-03,220071.44,Current,0,2021-03-27
LOAN_00002273,2021-05,304638.88,Current,0,2021-05-18
LOAN_00003838,2025-01,341321.82,Current,0,2025-01-20
LOAN_00000051,2020-12,236179.04,Current,0,2020-12-10
LOAN_00002409,2021-05,217223.98,Current,0,2021-05-03
LOAN_00004728,2020-11,349537.7,Current,0,2020-11-05
LOAN_00000876,2022-01,682744.49,Current,0,2022-01-05
LOAN_00003735,2020-10,145434.91,Current,0,2020-10-14
LOAN_00003422,2023-04,139369.22,Current,0,2023-04-20
LOAN_00002254,2021-05,260394.39,Current,0,2021-05-05
LOAN_00003907,2023-11,151292.76,Current,0,2023-11-12
LOAN_00001643,2021-11,270360.45,Current,0,2021-11-01
LOAN_00003518,2024-04,230464.86,Current,0,2024-04-13
LOAN_00003388,2022-06,477817.2,Current,0,2022-06-05
LOAN_00001581,2020-12,460198.03,Current,0,2020-12-09
LOAN_00004280,2021-06,170807.82,Current,0,2021-06-18
LOAN_00001688,2025-01,149615.13,Current,0,2025-01-27
LOAN_00002449,2021-07,464447.7,Current,0,2021-07-09
LOAN_00002719,2020-08,202085.92,30-59 DPD,56,2020-08-27
LOAN_00002958,2022-04,507751.6,Current,0,2022-04-23
LOAN_00002214,2020-05,150143.22,Current,0,2020-05-11
LOAN_00001197,2023-08,243858.09,Current,0,2023-08-10
LOAN_00001612,2022-01,232668.96,Current,0,2022-01-28
LOAN_00004450,2023-03,145243.91,Current,0,2023-03-01
LOAN_00001603,2021-04,265049.49,Current,0,2021-04-23
LOAN_00000328,2021-06,193432.7,60-89 DPD,0,2021-06-09
LOAN_00004358,2022-07,585132.88,Current,0,2022-07-15
LOAN_00001167,2023-01,299247.98,Current,0,2023-01-22
LOAN_00003547,2024-07,193623.93,Current,0,2024-07-08
LOAN_00001874,2021-10,455339.63,Current,0,2021-10-01
LOAN_00003824,2022-06,360610.07,Current,0,2022-06-21
LOAN_00002354,2022-08,473896.05,Current,0,2022-08-02
LOAN_00002326,2022-07,236891.98,Current,0,2022-07-23
LOAN_00001332,2021-09,389618.08,Current,0,2021-09-20
LOAN_00003753,2021-01,845408.27,Current,0,2021-01-14
LOAN_00002419,2023-06,271357.3,90+ DPD,130,2023-06-14
LOAN_00001673,2023-10,175298.23,60-89 DPD,61,2023-10-13
LOAN_00002229,2023-03,223460.73,Current,0,2023-03-21
LOAN_00004317,2021-08,141876.98,Current,0,2021-08-06
LOAN_00003110,2021-12,174763.36,Current,0,2021-12-12
LOAN_00000411,2021-02,261247.1,Current,0,2021-02-01
LOAN_00003924,2021-11,317789.36,Current,0,2021-11-19
LOAN_00002247,2022-01,542301.8,Current,0,2022-01-14
LOAN_00002798,2022-12,202975.58,Current,0,2022-12-18
LOAN_00000042,2022-05,246579.93,Current,0,2022-05-05
LOAN_00000701,2022-10,392587.69,Current,0,2022-10-14
LOAN_00004488,2022-04,251661.28,Current,0,2022-04-08
LOAN_00004844,2023-06,430296.91,Current,0,2023-06-09
LOAN_00001309,2023-07,168897.12,Current,0,2023-07-02
LOAN_00000520,2022-10,159611.48,Current,0,2022-10-15
LOAN_00000552,2022-11,198919.83,Current,0,2022-11-06
LOAN_00002735,2020-08,280814.31,Current,0,2020-08-27
LOAN_00004183,2023-06,648754.27,60-89 DPD,73,2023-06-06
LOAN_00002920,2020-12,197151.79,Current,0,2020-12-27
LOAN_00001322,2021-10,411740.43,Current,0,2021-10-22
LOAN_00002566,2023-01,329828.5,Current,0,2023-01-08
LOAN_00001197,2024-04,235824.08,Current,0,2024-04-06
LOAN_00002367,2022-03,285438.84,Current,0,2022-03-14
LOAN_00002804,2021-05,348180.86,Current,0,2021-05-16
LOAN_00003028,2021-03,145910.16,Current,0,2021-03-22
LOAN_00003547,2023-03,205294.83,Current,0,2023-03-25
LOAN_00004417,2021-05,215131.09,Current,0,2021-05-28
LOAN_00002061,2023-03,202565.71,Current,0,2023-03-09
LOAN_00004611,2021-06,274391.84,90+ DPD,136,2021-06-27
LOAN_00003484,2021-09,516280.21,Current,0,2021-09-21
LOAN_00000122,2022-01,311982.78,Current,0,2022-01-11
LOAN_00004998,2022-04,211437.66,Current,0,2022-04-11
LOAN_00003698,2021-08,219909.19,Current,0,2021-08-15
LOAN_00001050,2023-02,288071.13,Current,0,2023-02-08
LOAN_00000313,2021-09,259751.71,Current,0,2021-09-26
LOAN_00002897,2024-01,263124.21,Current,0,2024-01-17
LOAN_00003642,2022-11,301903.46,Current,0,2022-11-04
LOAN_00004894,2022-06,183515.76,Current,0,2022-06-05
LOAN_00003762,2022-06,310864.85,Current,0,2022-06-18
LOAN_00003520,2022-12,262208.02,Current,0,2022-12-24
LOAN_00004467,2024-05,395177.95,30-59 DPD,33,2024-05-11
LOAN_00004409,2021-02,300526.81,Current,0,2021-02-08
LOAN_00004740,2021-04,303908.43,Current,0,2021-04-09
LOAN_00003951,2022-10,0.0,Prepaid,0,2022-10-08
LOAN_00003130,2022-09,0.0,Defaulted,181,2022-09-09
LOAN_00003299,2022-06,380938.03,30-59 DPD,51,2022-06-21
LOAN_00002305,2022-03,217871.51,Current,0,2022-03-24
LOAN_00003573,2021-06,208414.94,Current,0,2021-06-24
LOAN_00000853,2020-10,149749.0,Current,0,2020-10-21
LOAN_00000115,2022-01,205576.87,Current,0,2022-01-20
LOAN_00004004,2024-08,952159.98,Current,0,2024-08-01
LOAN_00000348,2022-01,189032.04,Current,0,2022-01-14
LOAN_00001542,2020-04,473150.44,Current,0,2020-04-04
LOAN_00003303,2022-01,634116.8,Current,0,2022-01-14
LOAN_00001843,2024-06,205733.06,Current,0,2024-06-13
LOAN_00002196,2022-07,169842.97,Current,0,2022-07-20
LOAN_00000257,2022-05,217939.19,Current,0,2022-05-07
LOAN_00003923,2022-02,118097.73,60-89 DPD,83,2022-02-26
LOAN_00003854,2022-12,249027.4,Current,0,2022-12-13
LOAN_00001769,2021-01,241896.34,Current,0,2021-01-08
LOAN_00002450,2024-01,152966.78,Current,0,2024-01-17
LOAN_00004738,2021-09,671576.33,30-59 DPD,55,2021-09-14
LOAN_00001093,2021-08,480348.19,Current,0,2021-08-03
LOAN_00000991,2022-07,140279.78,Current,0,2022-07-25
LOAN_00004193,2022-03,214331.17,Current,0,2022-03-03
LOAN_00004679,2022-04,234365.91,Current,0,2022-04-14
LOAN_00001045,2021-09,194287.92,Current,0,2021-09-17
LOAN_00000128,2023-11,165338.62,Current,0,2023-11-11
LOAN_00003897,2022-03,837175.5,Current,0,2022-03-16
LOAN_00003511,2023-02,492061.8,Current,0,2023-02-01
LOAN_00000055,2020-08,0.0,Prepaid,0,2020-08-25
LOAN_00001489,2021-07,522157.04,Current,0,2021-07-22
LOAN_00001573,2023-02,701076.56,Current,0,2023-02-13
LOAN_00003295,2022-09,259520.44,Current,0,2022-09-03
LOAN_00002778,2023-02,214327.81,Current,0,2023-02-21
LOAN_00004994,2024-03,308458.28,Current,0,2024-03-18
LOAN_00003520,2022-11,262453.96,Current,0,2022-11-09
LOAN_00000137,2021-07,415262.47,90+ DPD,127,2021-07-16
LOAN_00000456,2020-07,225262.47,Current,0,2020-07-14
LOAN_00002013,2023-06,113048.37,Current,0,2023-06-06
LOAN_00003235,2021-11,183548.4,Current,0,2021-11-28
LOAN_00003954,2022-09,432800.63,Current,0,2022-09-19
LOAN_00000760,2021-02,187210.04,Current,0,2021-02-11
LOAN_00000754,2022-08,564993.99,Current,0,2022-08-07
LOAN_00003463,2020-03,378542.26,Current,0,2020-03-24
LOAN_00002163,2024-01,0.0,Defaulted,181,2024-01-17
LOAN_00003166,2024-05,337342.3,60-89 DPD,77,2024-05-11
LOAN_00000087,2021-07,138122.33,Current,0,2021-07-01
LOAN_00003674,2022-02,181203.4,Current,0,2022-02-23
LOAN_00000882,2021-05,155151.55,Current,0,2021-05-06
LOAN_00001455,2020-11,235778.77,Current,0,2020-11-26
LOAN_00001370,2023-11,327119.14,Current,0,2023-11-03
LOAN_00003588,2022-07,294287.95,Current,0,2022-07-05
LOAN_00002773,2023-07,120235.95,Current,0,2023-07-01
LOAN_00000720,2020-11,130952.15,Current,0,2020-11-10
LOAN_00002099,2021-07,809808.26,Current,0,2021-07-02
LOAN_00004436,2022-02,316663.2,Current,0,2022-02-03
LOAN_00001299,2020-12,306218.81,Current,0,2020-12-03
LOAN_00000828,2023-04,478884.85,Current,0,2023-04-27
LOAN_00003045,2023-04,114074.23,Current,0,2023-04-28
LOAN_00002578,2023-04,306037.28,30-59 DPD,34,2023-04-24
LOAN_00002183,2022-04,502760.28,Current,0,2022-04-23
LOAN_00002474,2021-05,391183.13,90+ DPD,172,2021-05-06
LOAN_00002696,2021-07,265680.14,90+ DPD,163,2021-07-05
LOAN_00001171,2022-09,275427.9,Current,0,2022-09-28
LOAN_00001533,2021-11,352731.2,Current,0,2021-11-15
LOAN_00000925,2023-03,163523.72,Current,0,2023-03-12
LOAN_00003950,2021-12,0.0,Defaulted,219,2021-12-20
LOAN_00001127,2022-01,614369.12,Current,0,2022-01-11
LOAN_00000019,2022-08,264789.19,Current,0,2022-08-22
LOAN_00001436,2022-04,291785.68,Current,0,2022-04-18
LOAN_00004248,2023-03,163196.33,Current,0,2023-03-23
LOAN_00000979,2021-12,400490.61,30-59 DPD,34,2021-12-13
LOAN_00003355,2022-09,206120.73,Current,0,2022-09-12
LOAN_00003019,2022-06,317141.89,Current,0,2022-06-09
LOAN_00004148,2023-02,135320.94,Current,0,2023-02-09
LOAN_00004054,2021-10,156462.65,Current,0,2021-10-22
LOAN_00003854,2023-02,0.0,Prepaid,0,2023-02-10
LOAN_00003061,2021-04,338142.65,Current,0,2021-04-15
LOAN_00002403,2022-12,367468.46,Current,0,2022-12-26
LOAN_00002078,2021-12,471664.29,Current,0,2021-12-13
LOAN_00000512,2024-03,262748.37,Current,0,2024-03-08
LOAN_00004620,2021-11,123433.58,Current,0,2021-11-06
LOAN_00002180,2023-03,414113.31,Current,0,2023-03-25
LOAN_00003060,2022-07,397492.42,Current,0,2022-07-05
LOAN_00004430,2024-06,330818.65,Current,0,2024-06-05
LOAN_00000815,2024-07,178549.84,Current,54,2024-07-07
LOAN_00004491,2022-05,323640.91,60-89 DPD,81,2022-05-28
LOAN_00001632,2021-05,241426.46,Current,0,2021-05-28
LOAN_00004815,2022-06,253639.35,Current,0,2022-06-13
LOAN_00003353,2023-06,731491.22,Current,0,2023-06-12
LOAN_00001845,2023-08,200018.38,Current,0,2023-08-15
LOAN_00000975,2021-02,266622.02,Current,0,2021-02-01
LOAN_00000354,2023-12,851336.54,30-59 DPD,40,2023-12-26
LOAN_00004900,2021-04,232119.85,Current,0,2021-04-18
LOAN_00003924,2022-03,313620.62,Current,0,2022-03-24
LOAN_00003267,2023-01,221012.75,Current,0,2023-01-21
LOAN_00001921,2022-10,428053.68,Current,0,2022-10-02
LOAN_00000928,2023-01,603385.11,Current,0,2023-01-01
LOAN_00003509,2021-09,0.0,Prepaid,0,2021-09-01
LOAN_00000584,2021-09,815257.13,Current,0,2021-09-12
LOAN_00004663,2021-07,120771.11,60-89 DPD,73,2021-07-13
LOAN_00004463,2022-02,303810.6,Current,0,2022-02-17
LOAN_00004499,2022-05,321424.25,30-59 DPD,53,2022-05-22
LOAN_00000435,2020-10,208581.0,Current,0,2020-10-03
LOAN_00001419,2022-09,256920.26,Current,0,2022-09-19
LOAN_00003458,2023-06,286925.47,Current,0,2023-06-13
LOAN_00001937,2023-06,381322.27,Current,0,2023-06-23
LOAN_00003565,2022-01,232069.33,Current,0,2022-01-21
LOAN_00004881,2023-11,386940.9,Current,0,2023-11-04
LOAN_00002097,2022-10,219379.2,Current,0,2022-10-14
LOAN_00003545,2023-04,319945.99,30-59 DPD,40,2023-04-10
LOAN_00004967,2021-11,295631.12,Current,0,2021-11-16
LOAN_00001732,2022-10,1482444.87,Current,0,2022-10-16
LOAN_00001012,2022-02,326161.12,Current,0,2022-02-21
LOAN_00004955,2022-01,257954.37,Current,0,2022-01-03
LOAN_00002938,2023-04,487124.0,Current,0,2023-04-22
LOAN_00004827,2023-03,175029.77,Current,0,2023-03-14
LOAN_00004702,2022-07,116468.33,Current,0,2022-07-10
LOAN_00001204,2022-09,351581.59,Current,0,2022-09-21
LOAN_00003655,2022-05,199530.87,Current,0,2022-05-01
LOAN_00001438,2020-12,208951.55,Current,0,2020-12-08
LOAN_00000004,2022-07,254570.27,60-89 DPD,78,2022-07-11
LOAN_00000685,2024-01,324691.27,30-59 DPD,38,2024-01-17
LOAN_00003417,2024-11,268085.61,Current,0,2024-11-15
LOAN_00001201,2021-11,108438.49,Current,0,2021-11-16
LOAN_00003333,2023-07,301490.52,Current,0,2023-07-21
LOAN_00000003,2022-07,181496.81,Current,0,2022-07-28
LOAN_00004189,2022-11,357425.4,Current,0,2022-11-14
LOAN_00002095,2023-03,175160.51,Current,0,2023-03-10
LOAN_00000690,2024-02,113149.67,30-59 DPD,46,2024-02-27
LOAN_00002677,2022-08,226919.23,Current,0,2022-08-13
LOAN_00004601,2023-12,236186.29,Current,0,2023-12-19
LOAN_00002066,2023-08,378338.73,Current,0,2023-08-05
LOAN_00001720,2020-10,701427.78,Current,0,2020-10-28
LOAN_00000983,2023-03,225937.6,Current,0,2023-03-17
LOAN_00002054,2022-08,556575.24,Current,0,2022-08-02
LOAN_00004652,2022-05,395939.13,Current,0,2022-05-09
LOAN_00002842,2023-03,336591.78,Current,0,2023-03-28
LOAN_00001516,2022-02,276682.73,Current,0,2022-02-24
LOAN_00001791,2024-04,357197.85,Current,0,2024-04-25
LOAN_00002006,2022-06,114507.01,Current,0,2022-06-06
LOAN_00002979,2023-06,313250.76,60-89 DPD,83,2023-06-04
LOAN_00003569,2022-03,241044.84,60-89 DPD,84,2022-03-09
LOAN_00001100,2022-12,0.0,Prepaid,0,2022-12-13
LOAN_00003453,2022-05,383834.83,Current,0,2022-05-08
LOAN_00003351,2024-02,196408.13,Current,0,2024-02-24
LOAN_00002782,2022-08,246609.14,Current,0,2022-08-08
LOAN_00001233,2023-09,303524.93,60-89 DPD,69,2023-09-07
LOAN_00001220,2021-12,222154.79,Current,0,2021-12-04
LOAN_00002775,2021-12,154551.8,Current,0,2021-12-25
LOAN_00004242,2022-08,234343.39,Current,0,2022-08-22
LOAN_00000067,2021-08,300769.21,Current,0,2021-08-12
LOAN_00000269,2021-11,517278.33,Current,0,2021-11-14
LOAN_00004048,2021-06,308939.09,Current,0,2021-06-19
LOAN_00001546,2023-08,356899.59,Current,0,2023-08-11
LOAN_00002140,2024-03,394176.98,60-89 DPD,55,2024-03-24
LOAN_00003840,2024-04,306101.0,Current,0,2024-04-13
LOAN_00000625,2021-03,278962.28,Current,0,2021-03-06
LOAN_00002006,2021-12,115196.64,Current,0,2021-12-02
LOAN_00003931,2022-03,404226.55,Current,0,2022-03-23
LOAN_00001604,2021-05,168727.86,Current,0,2021-05-25
LOAN_00004148,2023-07,134323.55,Current,0,2023-07-16
LOAN_00002804,2020-12,355953.62,Current,0,2020-12-15
LOAN_00003439,2024-05,655789.73,Current,0,2024-05-21
LOAN_00003971,2023-04,491928.58,Current,0,2023-04-28
LOAN_00000565,2020-10,221392.91,Current,0,2020-10-10
LOAN_00004067,2021-09,494313.07,60-89 DPD,73,2021-09-05
LOAN_00004211,2022-05,553372.57,Current,0,2022-05-14
LOAN_00000157,2022-02,0.0,Prepaid,0,2022-02-01
LOAN_00002968,2022-12,237836.39,Current,0,2022-12-07
LOAN_00000154,2022-04,434420.61,Current,0,2022-04-27
LOAN_00002118,2021-08,181536.25,Current,0,2021-08-16
LOAN_00000817,2020-10,151513.06,Current,0,2020-10-22
LOAN_00003931,2020-08,414230.14,Current,0,2020-08-03
LOAN_00001360,2020-11,266701.74,Current,0,2020-11-14
LOAN_00001443,2022-07,244895.43,Current,0,2022-07-05
LOAN_00000880,2021-05,211867.42,Current,0,2021-05-04
LOAN_00002898,2023-02,351540.6,Current,0,2023-02-01
LOAN_00003032,2022-02,231036.63,Current,0,2022-02-09
LOAN_00003701,2022-01,294985.62,90+ DPD,156,2022-01-15
LOAN_00004107,2022-08,634279.8,Current,0,2022-08-10
LOAN_00004927,2022-09,290535.64,Current,0,2022-09-18
LOAN_00004786,2023-06,282871.62,Current,0,2023-06-01
LOAN_00001827,2024-07,116428.42,Current,0,2024-07-19
LOAN_00000069,2021-06,510357.55,Current,0,2021-06-25
LOAN_00002935,2021-06,199039.55,Current,0,2021-06-22
LOAN_00001273,2022-08,417446.12,Current,0,2022-08-06
LOAN_00004306,2022-05,282590.56,Current,0,2022-05-28
LOAN_00002744,2020-10,359667.13,Current,0,2020-10-16
LOAN_00000155,2022-05,324376.52,Current,0,2022-05-26
LOAN_00001082,2023-07,376913.03,Current,0,2023-07-19
LOAN_00000532,2022-06,352540.36,Current,0,2022-06-20
LOAN_00004318,2023-04,311537.69,Current,0,2023-04-02
LOAN_00001609,2022-05,160494.15,Current,0,2022-05-24
LOAN_00003962,2023-05,431253.62,Current,0,2023-05-14
LOAN_00002005,2020-09,439178.83,Current,0,2020-09-21
LOAN_00001400,2022-07,548144.56,Current,0,2022-07-10
LOAN_00004893,2021-03,193049.76,Current,0,2021-03-05
LOAN_00001925,2022-07,197311.9,Current,0,2022-07-15
LOAN_00003848,2023-03,521168.75,Current,0,2023-03-06
LOAN_00003985,2021-04,440146.63,Current,0,2021-04-06
LOAN_00002530,2024-01,403771.72,Current,0,2024-01-02
LOAN_00003681,2020-05,672159.66,Current,0,2020-05-21
LOAN_00002013,2023-07,112613.29,Current,0,2023-07-23
LOAN_00002558,2020-10,229467.09,Current,0,2020-10-12
LOAN_00001178,2022-11,405947.52,Current,0,2022-11-05
LOAN_00002453,2021-09,362188.54,Current,0,2021-09-10
LOAN_00002132,2021-12,222686.32,Current,0,2021-12-04
LOAN_00000202,2021-12,270219.25,Current,0,2021-12-24
LOAN_00004468,2023-09,326131.61,Current,0,2023-09-27
LOAN_00000432,2022-06,404366.6,Current,0,2022-06-13
LOAN_00002489,2022-05,329796.3,Current,0,2022-05-06
LOAN_00000943,2022-10,322004.91,90+ DPD,137,2022-10-19
LOAN_00004250,2022-04,375103.82,Current,0,2022-04-24
LOAN_00003434,2021-05,405709.49,Current,0,2021-05-18
LOAN_00002006,2021-07,115754.89,Current,0,2021-07-14
LOAN_00002865,2020-06,229956.3,Current,0,2020-06-09
LOAN_00001519,2023-07,163012.77,Current,0,2023-07-16
LOAN_00002111,2022-08,200438.75,Current,0,2022-08-06
LOAN_00001795,2022-10,380523.76,60-89 DPD,63,2022-10-05
LOAN_00001340,2022-04,314732.86,Current,0,2022-04-13
LOAN_00000476,2022-10,135919.44,Current,0,2022-10-19
LOAN_00004152,2024-04,104462.33,Current,0,2024-04-22
LOAN_00004835,2021-10,223378.22,Current,0,2021-10-24
LOAN_00004179,2021-05,444738.36,Current,0,2021-05-03
LOAN_00003519,2022-11,87767.86,Current,0,2022-11-17
LOAN_00002715,2022-07,339222.06,30-59 DPD,0,2022-08-24
LOAN_00000670,2023-07,0.0,Prepaid,0,2023-07-05
LOAN_00000691,2022-05,310578.76,Current,0,2022-05-07
LOAN_00002816,2023-03,270235.9,Current,0,2023-03-25
LOAN_00004733,2021-06,481635.79,Current,0,2021-06-04
LOAN_00003619,2020-07,304774.93,Current,0,2020-07-23
LOAN_00000467,2023-07,266489.01,Current,0,2023-07-20
LOAN_00004542,2022-12,311520.25,60-89 DPD,72,2022-12-18
LOAN_00003919,2022-10,243653.09,Current,0,2022-10-19
LOAN_00000331,2021-10,97703.96,Current,0,2021-10-21
LOAN_00000941,2022-02,385009.81,Current,0,2022-02-20
LOAN_00003246,2024-06,453003.83,Current,0,2024-06-09
LOAN_00002459,2022-06,256620.14,Current,0,2022-06-17
LOAN_00001084,2020-09,434745.22,Current,0,2020-09-19
LOAN_00003491,2022-02,259407.9,Current,0,2022-02-03
LOAN_00003251,2022-09,269647.46,Current,0,2022-09-05
LOAN_00001007,2022-02,116286.46,Current,0,2022-02-16
LOAN_00002940,2022-08,349806.55,Current,0,2022-08-26
LOAN_00004878,2023-01,0.0,Defaulted,243,2023-01-03
LOAN_00002367,2022-08,281722.37,Current,0,2022-08-15
LOAN_00000919,2023-04,268306.14,Current,0,2023-04-10
LOAN_00000213,2022-10,373549.19,Current,0,2022-10-16
LOAN_00003517,2023-09,183194.35,Current,0,2023-09-20
LOAN_00000722,2022-10,147676.21,Current,0,2022-10-09
LOAN_00004777,2023-06,222046.51,Current,0,2023-06-22
LOAN_00001664,2022-01,217526.09,Current,0,2022-01-26
LOAN_00003528,2020-12,195722.3,30-59 DPD,51,2020-12-18
LOAN_00004043,2022-06,158170.48,Current,0,2022-06-07
LOAN_00002620,2023-04,320851.1,Current,0,2023-04-28
LOAN_00001254,2022-03,206721.43,Current,0,2022-03-17
LOAN_00001407,2023-07,0.0,Prepaid,0,2023-07-01
LOAN_00001624,2021-08,164697.35,Current,0,2021-08-24
LOAN_00003054,2022-05,293848.04,Current,0,2022-05-13
LOAN_00001464,2024-01,313009.85,Current,0,2024-01-11
LOAN_00002647,2023-04,407466.0,60-89 DPD,88,2023-04-27
LOAN_00000060,2023-01,205556.64,Current,0,2023-01-07
LOAN_00004883,2022-06,279485.58,Current,0,2022-06-10
LOAN_00000006,2021-09,166206.65,Current,0,2021-09-13
LOAN_00001774,2022-09,133729.94,Current,0,2022-09-10
LOAN_00004241,2022-08,0.0,Prepaid,0,2022-08-05
LOAN_00002968,2023-07,235738.43,Current,0,2023-07-19
LOAN_00001800,2022-05,186140.03,Current,0,2022-05-02
LOAN_00003086,2021-09,170449.92,Current,0,2021-09-01
LOAN_00003318,2022-02,1397769.67,30-59 DPD,36,2022-02-12
LOAN_00000880,2021-02,212836.15,Current,0,2021-02-23
LOAN_00002074,2023-02,282462.11,Current,0,2023-02-09
LOAN_00004107,2022-11,630003.86,Current,0,2022-11-21
LOAN_00003107,2021-10,168268.5,Current,0,2021-10-02
LOAN_00003907,2023-08,152359.75,Current,0,2023-08-26
LOAN_00000785,2022-12,544232.63,Current,0,2022-12-19
LOAN_00001643,2022-11,266287.26,Current,0,2022-11-21
